URL,Review,Rating
https://movie.douban.com/subject/1292052/,"在我的心目中,它一直都是最被高估的电影。",3.0
https://movie.douban.com/subject/1292052/,我不知道这是不是史上最佳的电影，但这绝对是吹嘘最大的电影。,3.0
https://movie.douban.com/subject/1292052/,好看但这么高的分有点假了吧，如果和越狱比起来，还是越狱好看些！,3.0
https://movie.douban.com/subject/1292052/,当然是一部好电影，但他现在已经被物化成的最廉价的鸡汤。如果最顶级的电影就是这样的话，那电影这门事物真的是太让人失望了，也完全算不上艺术。不过万幸的是它不是最好的电影，它只不过是最烂大街的好电影。 幸亏有更好的电影更有理想和艺术追求的电影在捍卫的电影在艺术造诣方面的底线和天花板，才让电影没有在一片营销号的鸡汤中沦落为最廉价的网络谈资和消费品。,3.0
https://movie.douban.com/subject/1292052/,……,3.0
https://movie.douban.com/subject/1292052/,剧本有问题。,3.0
https://movie.douban.com/subject/1292052/,很有感觉的一部片子。。人性,3.0
https://movie.douban.com/subject/1292052/,"该影视简介由豆瓣网专职人员撰写或者由影片官方提供，版权属于豆瓣网，未经许可不得转载或使用整体或任何部分的内容。

20世纪40年代末，小有成就的青年银行家安迪（蒂姆·罗宾斯 Tim Robbins 饰）因涉嫌杀害妻子及她的情人而锒铛入狱。在这座名为肖申克的监狱内，希望",3.0
https://movie.douban.com/subject/1292052/,小时候看，少年看，中年看，都觉得一般。,3.0
https://movie.douban.com/subject/1292052/,一般，还是美国套路片，奥斯卡全军皆末，可以理解。那年最佳还是《低俗小说》啊,3.0
https://movie.douban.com/subject/1292052/,真的不要喷我，我觉得好平庸,3.0
https://movie.douban.com/subject/1292052/,每个人都渴望有自由,3.0
https://movie.douban.com/subject/1292052/,还行,3.0
https://movie.douban.com/subject/1292052/,还不错，但被严重高估。表达的东西比较直白粗暴。对自由的禁锢是由于他人施恶，于是这种苦难只是个体的偶然，断绝了更普适性的探讨。人物脸谱化，个人英雄主义泛滥，典型的好莱坞商业励志片,3.0
https://movie.douban.com/subject/1292052/,最被高估的电影,3.0
https://movie.douban.com/subject/1292052/,影史第一它肖申克担不起,3.0
https://movie.douban.com/subject/1292052/,可能是大多数人公认的好电影，甚至是NO.1，然而就是打动不了我，比遵循公众的看法更重要的是跟随自己的内心。,3.0
https://movie.douban.com/subject/1292052/,看过书再看电影就觉得没那么激动人心,3.0
https://movie.douban.com/subject/1292052/,算不上伟大的电影，只能说是成功的营销,3.0
https://movie.douban.com/subject/1292052/,Frank Darabont非常喜欢模糊一部电影的中心，或说给予人们一个不落俗套的结局，但这种思想并不是“励志”，安迪的自由又何尝不是导演扭曲的“希望”，这样逃避而不负责任的“自由”是否积极是否值得鼓励？——不要披着“励志”的皮卖“人生”的肉。,3.0
https://movie.douban.com/subject/1292052/,真的不喜欢，不好看，没感觉,2.0
https://movie.douban.com/subject/1292052/,大众经典我从不感冒，为什么？我欣赏水平不行？,2.0
https://movie.douban.com/subject/1292052/,有点好奇这部片为何被过度赞誉到这个地步···,2.0
https://movie.douban.com/subject/1292052/,虚假的巧合被当作精妙对比，突兀的后果往往使人惊叹而不是受启发，脱离过去过于决绝。,2.0
https://movie.douban.com/subject/1292052/,史上最有名的烂俗励志片，没有之一,2.0
https://movie.douban.com/subject/1292052/,“我没罪”，“我没错”，这就是本片提供的巨型情绪价值。,2.0
https://movie.douban.com/subject/1292052/,这部标记排名第一的电影被越来越体制化的大众标记为需求，但那虚构的希望恐怕是个偌大的笑话。根深蒂固的资本原则在被掌权者剥夺权利的《第七大陆》上呈现出多端的众生相，资本积累成了人们重返自由和尊严彼岸的唯一途径。因此《肖申克的救赎》最终是代表统治阶级的救赎，它与作为人的人没有任何关系。,2.0
https://movie.douban.com/subject/1292052/,真的不喜欢，不好看，没感觉,2.0
https://movie.douban.com/subject/1292052/,我一直不知道该如何形容我对它的感觉，现在终于找到了一个词：最炫民族风。,1.0
https://movie.douban.com/subject/1292052/,好好想想是中国人拍的打几分,1.0
https://movie.douban.com/subject/1292052/,嗯，打一颗星不代表在我眼里它很差，只是9.7分太夸张了，需要低分中和一下。当然，在一百九十多万的评分下，我的一颗星不值一提。但它代表了我个人的态度。,1.0
https://movie.douban.com/subject/1292052/,明明是勇敢的心式的狗血剧。,2.0
https://movie.douban.com/subject/1292052/,试着看过两遍还是没法喜欢，普通励志片，过誉了。,2.0
https://movie.douban.com/subject/1292052/,精英奋斗史，还不如基督山伯爵。,2.0
https://movie.douban.com/subject/1292052/,又一部被跟风刷到超高分“杰作”，说真的，此片8.6到头了。给个两星拉拉评分。,2.0
https://movie.douban.com/subject/1292052/,可能是因为我已经知道片子是怎么回事了，所以觉得有点不够震撼。也可能是因为以前看过越狱了，所以也没新鲜感了。总之，没觉得太好，头重脚轻的,2.0
https://movie.douban.com/subject/1292052/,非常好看的电影，很喜欢，但是不好意思这总分给的太高了，我就是为了拉低一点来打个一星,1.0
https://movie.douban.com/subject/1292052/,"A cheap and reactionary film. There is no ""redemption"" here, but ""hope"" (the hope of what?). What happens the next day, when parole officers catch up with Red? What happens to bringing the real culprit of Andy's wife behind the bar? Where is the PTSD of an ""institutional man?"" There is no deep critique of prison economy here, nor that of America's CJS (all we have is a few corrupt officials outsmarted by a banker who of course ran away w all the money and is praised for it, sounds familiar?). The completely implausible ""figaro"" sequence cheapens the real struggle for freedom. All of this is the stuff of cheap Hollywood.",2.0
https://movie.douban.com/subject/1292052/,美化华尔街投行人员的电影。事实上这群人才没有这么好，通常情况下都是在千方百计掩盖自己的犯罪行为。大部分美国电影都是中情局控制下的好莱坞生产的精神鸦片。详情见这本书《好莱坞内部的中情局》http://book.douban.com/subject/26370014,1.0
https://movie.douban.com/subject/1292052/,C. 两个半小时毫无保留的励志销售文案。从头到尾都太炽热、太明亮，以至于像极了脱离现实的罐头鸡汤，而对观众无休止的推销与谄媚，就是里头过量的味精。,2.0
https://movie.douban.com/subject/1291546/,陈凯歌可以靠它吃两辈子饭了，现在看来江郎才尽也情有可原,5.0
https://movie.douban.com/subject/1291546/,他竟当面一语点破：虞姬是真虞姬，霸王是假霸王。,5.0
https://movie.douban.com/subject/1291546/,"不解,拍出过霸王别姬的人怎能拍出无极来",5.0
https://movie.douban.com/subject/1291546/,就凭这个，我愿意原谅陈凯歌一切的烂片 你只要伟大过一次就可以了 就凭这个 哥哥你是我心中永远不朽的传奇 你是全世界最大的角儿,5.0
https://movie.douban.com/subject/1291546/,最优秀的中国电影,5.0
https://movie.douban.com/subject/1291546/,这真的不是电影，而是人生。如此真实深刻地反映了从抗战前夕至文革的那段历史时期下命运凄惨的人们，渗透在每一个细节，包括那个不能忍受戏班虐打的孩子，而文革中六亲不认，人格扭曲更是展现到了极致。当然最赞的是哥哥的表演，如此悲哀可怜的蝶衣让人心痛，不疯魔不成活，人戏不分，现实的他也是如此,5.0
https://movie.douban.com/subject/1291546/,君王意气尽 贱妾何聊生,5.0
https://movie.douban.com/subject/1291546/,仨小时的电影，我没上一次厕所，一直专注的在看，除了牛逼我想不出其他的词儿了。直男对于gay来说终究是祸害，他们不敢爱，面对自己的感情畏畏缩缩，伤了别人还假惺惺。每个人都演的很好，蒋雯丽虽然出场不到半小时，也是把角色诠释的淋漓尽致。这真是陈导的巅峰之作了。,5.0
https://movie.douban.com/subject/1291546/,菊仙是个好女人,5.0
https://movie.douban.com/subject/1291546/,"被“历史”绑架了的两个小人物……

《活着》和《霸王别姬》不是中国电影的起点，而是终点……",4.0
https://movie.douban.com/subject/1291546/,人戏不分，不疯魔不成活。,5.0
https://movie.douban.com/subject/1291546/,你凝视你的脸，几亿人在爱恋。,5.0
https://movie.douban.com/subject/1291546/,不疯魔，不成活,4.0
https://movie.douban.com/subject/1291546/,我記得我標記過這部片子的啊！——我以為這是國產電影的開始，誰知道是結束。,5.0
https://movie.douban.com/subject/1291546/,往事不要再提，人生已多风雨。纵然记忆抹不去，爱与恨都还在心里。真的要断了过去，让明天好好继续，你就不必再苦苦追问他的消息。爱情他是个难题，让人目眩神迷，忘了痛或许可以，忘了你却太不容易。我对你仍有爱意我对自己无能为力。,5.0
https://movie.douban.com/subject/1291546/,"蝶衣于台上贵妃醉酒，头顶忽撒下无数抗日传单。灯骤灭，台下喧哗。没有人再顾及台上的贵妃。唯有蝶衣，继续着未尽的绝美舞步丝毫未曾停滞。一片混乱之中，也唯有四爷，独自于楼上包厢继续丝毫未曾分神。看到这里感动的一塌糊涂。结尾处“我本是男儿郎,又不是女娇娥”真的落泪了。纯粹坚持的2人去了",5.0
https://movie.douban.com/subject/1291546/,城头变幻大王旗，一个《霸王别姬》，一个《活着》，道尽中国现当代史，百年内无可超越。,5.0
https://movie.douban.com/subject/1291546/,凱歌也曾NB過，那時風華絕代的張國榮也還那麼年輕……,5.0
https://movie.douban.com/subject/1291546/,那些渴求永远的人，悲都悲得分外妖冶。,5.0
https://movie.douban.com/subject/1291546/,往事不要再提，人生已多风雨。他是霸王，你是虞姬，“我本是男儿郎，又不是女娇娥”，万丈红尘蹉跌走过半世纪。寥落繁华不由己，十万春花如梦里。剑还给你，命也还给你。“君王意气尽，贱妾何聊生？”陪你唱罢这出、我便离去...,5.0
https://movie.douban.com/subject/1291546/,我记得以前看了不止一遍，每次都觉得，这片好在哪里啊，煽情？同性恋？还是人物演技浮夸？我十分讨厌陈凯歌这个人，但是我还是愿意看看这部高分电影，最后发现，哎，没啥意思。中国人尤其喜欢跟风吹，比赛，比谁的口活好。这片子我是不会再看了，别扭。,3.0
https://movie.douban.com/subject/1291546/,好空洞的人物，好乏味的承接,3.0
https://movie.douban.com/subject/1291546/,夸奖霸王别姬多么多么好已经成了审美正确。可是我偏偏不喜欢。每次看完都好像吞了一只在肚里密密麻麻地爬行的蟑螂，极差的观影体验。艺术水平和观影体验两者相较，我选后者。,3.0
https://movie.douban.com/subject/1291546/,"不太喜欢程蝶衣被段小楼用烟斗在嘴里一通乱捣就完成了性别认识的转换从“我本是男儿郎，又不是女娇娥”过渡到了“我本是女娇娥，又不是男儿郎”这样的设定，太生硬太刻意了。程蝶衣长大后对京剧艺术的疯魔是很显然的了，然而这种疯狂的爱是从何而来的呢？结合他的童年经历，我并没有看到。
最令我印象深刻的两个人是袁四爷和菊仙，感动于他们对艺术和人性的坚持。
翻了一下评论基本上是清一色的五星……一千个读者就有一千个哈姆雷特吧。欢迎吐槽。",3.0
https://movie.douban.com/subject/1291546/,总是太入戏的姬，总是随时代呆笨转向的霸王。最后在尘埃中，在一切的缺憾下，终于演成了那一出,3.0
https://movie.douban.com/subject/1291546/,"我有多喜欢菊仙就有多讨厌程蝶衣。恭维点叫不疯魔不成活，刻薄点叫自我感动的神经病。非常不喜欢陈凯歌的一点是他扯出这一席宏伟叙事只是为了“硬以悲剧写深情”，时代背景和历史命运纯粹摆拍板，故事发展怎么样他根本不关心，因为这就是一场往死里煽的“虞姬哭项羽”。
从“人”沦落为“角”更说明了角色视角根本不具一窥时代的能力。就这也好意思串连封建→资产→无产三种阶级？现实主义者看这种沙垒浮沫和云中楼阁气不气呀？我就问你气不气！
三星全给菊仙和小豆子（角色和选角极美）。但是，我全程直呼“我靠他SBEE吧”，都是因为程蝶衣老神经病不断迫害本片唯一外柔内刚、有情有义、双商在线、美若天仙的女主角，气得我想死。还有哦，这个剧作实力250top2我严重怀疑大众审美和大众对神经病的忍受程度……骂完了，陈凯歌，我恨你。♡",3.0
https://movie.douban.com/subject/1291546/,印象最深的是他们欺负程蝶衣那段，太心疼了,3.0
https://movie.douban.com/subject/1291546/,这么严肃的电影怎么选吴大维来演红卫兵呢？好恶趣味哦。陈凯歌这是学贝托鲁奇的末代皇帝啦。小豆子妈真的是蒋雯丽啊！蒋雯丽当年咋就这么美！！师傅说是人都听戏，不听戏的是畜生，老爷子果然有先见之明！,3.0
https://movie.douban.com/subject/1291546/,三星不是评给剧本身 是我自己看的感受…说实话 片子对于我越到后面越感觉有些冗长了…耐不下心来跳着看完的……看的时候觉得：角色选的真好，孩子们演的真入木三分，尤其蝶衣最初送去戏班子时的形像；蒋雯丽短短出场但演的生动…越到后面时代大背景下的内斗叫人感到无限悲哀…,3.0
https://movie.douban.com/subject/1291546/,20231126revoir @東京-角川有樂町-4K修復 avec mayumi。重看觉得非常無趣。全方面陈旧，基本依赖剧本和表演，导演技法非常平庸，一些人物處理也高度刻板。,3.0
https://movie.douban.com/subject/1291546/,虽然确实在艺术技巧和成就上达到了相当的高度，虽然历史背景（尤其前三分之二）被淡化，但无处不在的象征和隐喻，使得小舞台的故事永远处在大时代的分形和镜像地位。虽然历史是第五代导演永恒的迷恋，但相比《活着》的通畅，本片还是显得矫情了。也不喜欢蝶衣性别认知错乱的太过弗洛伊德的情节设置。,3.0
https://movie.douban.com/subject/1291546/,虽长达近三个小时，可由于被分成少年学戏、日据时代、抗日胜利到解放以后四个历史阶段，每个时段所能分摊的实际叙事时长必然相对有限，使得作为重要载体的京剧艺术的魅力展示反显短促苍白——不妨对比红菱艳之于芭蕾舞，甚至本应作为重头戏呈现的段小楼与程蝶衣如何走红过程更被彻底跳过？那些间或出现的舞台表演片段，更像为借助戏文台词与角色境遇形成互文发表评论，叙事意图远大于艺术欣赏。而所有这些涉及专业领域的叙事效能不足，导致了主要角色间本该呈现的某种复杂纠结的矛盾冲突被退格为简单粗暴的道德控罪！比如，段的霸王确实是好，以至程蝶衣不仅情感更因专业才对其难舍难离，即使戏痴袁四爷的出现；小四在暴走夺角虞姬前，也曾秀过专业技能，的确有模有样，风采直追程蝶衣……陈凯歌为啥不这样去拍？因为他并不真爱京剧，他只是在借戏控罪。,3.0
https://movie.douban.com/subject/1291546/,无法忍受那股从骨子里透出来的腐烂味道,3.0
https://movie.douban.com/subject/1291546/,为了哥哥，再看,3.0
https://movie.douban.com/subject/1291546/,过誉了。匠气太重，菊仙死了之后，最后那场戏，就显得，味道很不对。我能接受段小楼的卑劣，但是不能接受程蝶衣的卑劣。after菊仙对他做了那么多，并且帮他捡起了宝剑，他骂菊仙婊子，这符合逻辑吗？最后最好的人死了，两个卑劣的人，一起，演什么呢？有什么可看的呢？蝶衣其实应该在自己烧完戏服就死了才对。他应该是干干净净地去的。而不是变成了最卑劣的。其实最重要的不是时代，而是人的选择，时代永远在变幻，但人不是历史手中的玩偶。陈导拍了半天，没拍出人。,3.0
https://movie.douban.com/subject/1291546/,没想到第一次在影院看之后观感会下降这么多，充斥全片的狗血感让我扣紧脚趾。张国荣固然魅力无限，但也就仅此而已。很多流传的台词其实都不太像人说的话，愣拗成金句的样子，听着肉麻极了。全片的桥段都堆砌得相当刻意，说煽情猎奇也不为过。演员们的表现大概因为这drama的剧本影响，也显得极其浮夸。,3.0
https://movie.douban.com/subject/1291546/,"名過其實, 中國影視作品中最被高估過譽的一部, 被洋人們對東方文化的獵奇心理綁架的典型案例, 從衆心態下你要不說好都顯得自己不合羣",3.0
https://movie.douban.com/subject/1291546/,比活着还是差了挺多。塞的太满。人物完全变成奇情与奇观的容器。画面好看极了可惜镜头本身的调度没有跟上。,3.0
https://movie.douban.com/subject/1291546/,妈的陈蝶衣很烦诶,3.0
https://movie.douban.com/subject/1291546/,一言难尽，越想越生气，这真的不是在小骂大帮忙么，某场（）重头戏应该是（）的非理性和反人性，可拍出来却变成了因为段小楼禁不起考验。如果陈凯歌能拍出来（）和封建时代的sadistic culture/repetitive violence没有任何不同，我还对他有一点respect，可这个剧本头重脚轻的结构让人感觉不过粉饰罢了。如果说这要代表华语电影成就，那我只能说此地配得上此种苦难。,3.0
https://movie.douban.com/subject/1291546/,少年戏份大致还行，后面故事则是一团乱麻。首先立足点大有问题，然后两个主角太被动，总因时代之变而变，其中很难确立一个不变的内核，性格因而浮于表面，与时代之多变交织在一起，就脱不了机巧之嫌，也就是为做戏而做戏。视觉风格则较为突出，但语言层面上并无建树，有些过“实”，故事其实也有这毛病,2.0
https://movie.douban.com/subject/1291546/,充满自我感动。完全没有对艺术的热爱或者对时代问题的反思。,1.0
https://movie.douban.com/subject/1291546/,颠倒黑白，歪曲是非……粉饰权贵、果党、日军，污名化、妖魔化新中国……所谓的名角，就是资本的玩物和附属品，代表自诩“人上人”的地主阶级、资产阶级的利益……一部迎合西方意识形态、美化日本侵华战争的电影，被资本捧上神坛。把伤痕电影看作历史电影的，只会一直被资本牵着鼻子走。,1.0
https://movie.douban.com/subject/1291546/,看了几遍都不喜欢,2.0
https://movie.douban.com/subject/1291546/,觉得这个电影很暴力很恐怖，一点趣味都么有。不知道为什么那么多人觉得好看！Ps:星是给巩俐的。,2.0
https://movie.douban.com/subject/1291546/,在B站随便打开一个文艺评论视频，旁边第一个广告位都在那可劲推戴锦华的付费课“《霸王别姬》是你心目中最好的华语电影吗？”高强度广告推送也确实引起了好奇就来看看这片。翻译一下剧情：寄生在封建地主阶级上的封建糟粕文化从业者在带清、北洋、日据、果党统治下都能活的有模有样，唯独到了“劳动人民”的社会一下子坠入了地狱。（枪毙袁四爷那段B站居然还有nt弹幕“他做错了什么啊，为什么要枪毙他”）过于敏感的内容也不多说，陈带导演之流但凡有一个人能在自己的电影里搞清楚官办hwb和zfp的区别我都不会对这帮人有如此深的反感。如果这就是戴锦华所谓的“最好的华语影片”，那确实能很方便看出她到底是什么水平和成分。,1.0
https://movie.douban.com/subject/1291546/,这评分吓人，拿一个外国奖不至于骄傲上天。这不就是两个基佬在文革下的悲剧爱情故事，段小楼只是个普通男人，他只是做了大多数普通人出于趋利避害本能都会做的事，你程蝶衣一开始爱的就是霸王而非段小楼，若是爱他怎么连他是一个什么样的人都不知道，那么煽情干什么，一厢情愿那只是你自己的事，演个戏而已，你怎么就是虞姬了。而且程蝶衣是一个对爱情有极高要求的人，文革背景对人性的异化是他所看不到的，他应该对段小楼多一点宽容的。这个故事太简单了，思想也很平庸，吸引不到我。对我来说，陈凯歌只有《搜索》可看。,1.0
https://movie.douban.com/subject/1291546/,虽然我是gay，而且还看过不少G片，这部看得还比较早……可是我真的欣赏不来，get不到点啊！！！！“这出戏何至于唱到最后非要自杀”啊？！！！！最要命的是get不到哥哥的“美好”，雌雄莫辨的中性美我还是更青睐“林青霞”！,1.0
https://movie.douban.com/subject/1291546/,历史挂图游戏，一切投机元素的集合。,2.0
https://movie.douban.com/subject/1291546/,如果不是张国荣，这片会成为经典么？,1.0
https://movie.douban.com/subject/1291546/,梨园行虐待小孩还顺理成章的，这就是所谓的传统文化。,1.0
https://movie.douban.com/subject/1291546/,一直留到现在才看 盛名之下 深深的失望 让我挥之不去的竟然只有幼年小豆子 历史京剧政治 看似什么都讲了 其实什么都没讲 只徒有一个大时代的空壳,2.0
https://movie.douban.com/subject/1291546/,烂片 浪费3个小时,1.0
https://movie.douban.com/subject/1291546/,为什么一星呢？问编剧导演。“日本人是懂戏的”，这么对日本惺惺相惜，拍给日本人看去。,1.0
https://movie.douban.com/subject/1291546/,不喜欢这电影，太狗血。就是一烂大街的言情小说套了很多文化政治身份符号嘛。对同性文化感到厌恶，但并不是歧视。觉得这个电影很恶心人，一点趣味都没有。不知道为什么那么多人觉得好看！并且这次共产党被黑的好惨。。。,2.0
https://movie.douban.com/subject/1291546/,混乱的意识形态，苍白的叙事手法，彩色的胶卷垃圾。,1.0
https://movie.douban.com/subject/1291546/,没看出来哪好,2.0
https://movie.douban.com/subject/1291546/,大概全世界就我一个觉得演技一般吧…,2.0
https://movie.douban.com/subject/1291546/,这是唯独一部、所有角色都令我厌烦的电影、对于其中所有人物的命运 我不得不说一句【活该】,2.0
https://movie.douban.com/subject/1291546/,果然是当时年纪太轻，完全没有兴致。只记得当时电影院“少儿不宜”的警示，为此当年真正进过电影院看过该片的有多少不是奔着那警示而去。对陈凯歌无感，对李碧华厌烦，至今如此,2.0
https://movie.douban.com/subject/1292722/,那对对死无所畏惧的老夫妇，那个不为外界干扰的乐队，那个为生而做一次假父亲的男人，那个为爱人吹响口哨的女人。都是为了一种心灵上的执着。,5.0
https://movie.douban.com/subject/1292722/,"“我甚至连一张他的画像都没有，但他永远活在我心中。” 要敢说，这是我一直深爱的电影。

3D效果言过其实；被删裸戏无察觉；IMAX看清冰山全貌；Rose美的神魂颠倒，Jack帅的令人窒息；甲板上Jack对Rose说:I see you. 看过不下10遍，能记住每个情节、台词、人物及配乐，该哭地方还是会哭；3碟正版VCD能记住两次换碟的准确时刻；初二看完后自己经常在水盆里用水瓢演习沉船全过程…",5.0
https://movie.douban.com/subject/1292722/,将永远是我在电影院所看过次数最多、最感动、也是最好的电影,5.0
https://movie.douban.com/subject/1292722/,"生死两茫茫
不思量
自难忘",5.0
https://movie.douban.com/subject/1292722/,学校组织放映的影片，大家好像对rose和jack恋爱过程猎奇，但是让我感动的一幕是轮船将要沉沦，海上乐队的绅士们整理领结，肃穆庄严的弹奏最后一曲，那一瞬间，仿佛听见一首镇魂曲在响彻。,5.0
https://movie.douban.com/subject/1292722/,我学会了吐口水，我努力的活下来了，我去了好多你说过的地方，我学会了双腿张开骑马，我生了好多孩子，我已经活到一百岁了，我可以见到你了吗？,5.0
https://movie.douban.com/subject/1292722/,一部应该被记住的电影.,5.0
https://movie.douban.com/subject/1292722/,爱你原本只是一瞬，却不知在时间的洪流中成了永恒。,4.0
https://movie.douban.com/subject/1292722/,我想失去的才是永恒的。,5.0
https://movie.douban.com/subject/1292722/,当老年的Rose午夜梦回，一个长镜头穿过大堂，摇上楼梯，站在钟表前的Jack转过身来，意气风发，潇洒倜傥，宛如昨日。,4.0
https://movie.douban.com/subject/1292722/,1998年，哈尔滨火车站地下给初恋女友买的盗版光盘。,4.0
https://movie.douban.com/subject/1292722/,有些片子，必须得等经历过再去看。没有为爱情放弃过什么的人，不会在露丝从救生船上跳回大船的那一刻落泪。,5.0
https://movie.douban.com/subject/1292722/,高中时代的大片，最让我动心的是音乐,4.0
https://movie.douban.com/subject/1292722/,还用说么？太经典了。,5.0
https://movie.douban.com/subject/1292722/,事隔那麼多年依然無法忘記當初的感動。,5.0
https://movie.douban.com/subject/1292722/,能与诸位一起演奏 是我的荣幸,5.0
https://movie.douban.com/subject/1292722/,"远程支持学校社团放映。说实话不是很能get到爱情线。男女主角之间不过是把对逃离现实的渴望投射到对方和被荷尔蒙短暂冲昏头脑的激情之爱。如果两个人真的顺利下船，ross多半会逐渐发现jack嗜赌轻浮偶尔还很暴躁而且没有足够的经济基础并以分手结局。这种烟花般的爱情只能靠死亡定格在最绚烂的时刻，才能让人感动。
相比之下，大洪水来临时无助哭喊的，一心求生的，从容赴死的，向神祷告的，信仰崩塌的，坚持道德的，自私野蛮的，寥寥几笔群像就有震撼人心的力量。
如果拍成纯粹的特效沉船片就四星了；如果有触手大海怪就五星了(
加一星给陪我一起看的人。",4.0
https://movie.douban.com/subject/1292722/,不懂重映为什么非要弄成3D的……,4.0
https://movie.douban.com/subject/1292722/,不知为什么，今天才看这电影，但从来不急，就像任何一件人生中必须经历的事情，你知道总会到来的。那些早就从别人谈话中听来的感动和泪点，一一应中，但在此之前，终归是听来的。时间参和进去，电影不只是电影，生离死别，何止爱情。,4.0
https://movie.douban.com/subject/1292722/,Rose可以为爱而死，最后在Jack的舍命相救及恳求下，选择了为爱而活，而被留下的那个人是痛苦的。到老奶奶的Rose站在船边上，把海洋之星扔回海中时，我想那是它最好的归宿了。灾难面前，有的人把生存的机会留给了别人，而有的人花钱占用了别人的机会。,5.0
https://movie.douban.com/subject/1292722/,剧本居然收入人民教育出版社教材，可想而知对我国的巨大影响力。,3.0
